
31	6	100.902616	62.385896	17.367931	0.328770	17.696701	
32	8	100.551235	40.540935	21.699228	1.595025	23.294254	
33	5	100.810544	46.036568	21.377836	0.955712	22.333548	
34	6	102.157775	53.298692	16.172080	0.195930	16.368010	
35	9	101.224734	42.155846	20.198183	13.016911	33.215094	
36	5	100.763414	55.804043	14.259857	8.167912	22.427769	
37	5	101.158774	62.223275	17.363589	0.131333	17.494921	
38	6	102.620004	51.505929	13.791088	0.336850	14.127938	
39	8	100.827876	50.199526	18.653839	0.475412	19.129251	
40	7	101.105482	50.751922	19.188745	0.575247	19.763993	
41	6	100.563393	52.908563	13.248905	0.116947	13.365851	
42	6	101.324930	51.336957	20.080688	3.222204	23.302892	
43	3	101.663902	60.019348	22.653367	0.000000	22.653367	
44	7	102.070912	53.157656	12.828061	0.024462	12.852524	
45	6	101.419797	44.581665	10.255080	2.379670	12.634750	
46	6	101.005796	51.924417	23.342896	2.331481	25.674377	
47	5	100.906422	62.153137	17.006412	0.000000	17.006412	
48	3	100.331307	51.885417	11.358680	0.000000	11.358680	
49	6	101.423919	58.220231	19.227950	0.000000	19.227950	
50	8	101.224669	41.119265	24.944169	7.137159	32.081328	
51	8	101.472445	42.173905	19.110817	2.809223	21.920040	
52	6	101.293809	38.489621	18.090448	8.592856	26.683304	
53	6	101.162310	58.437212	19.775528	5.945590	25.721118	
54	4	100.991655	47.422560	22.994908	0.000000	22.994908	
55	6	101.557612	44.964396	18.648177	0.003273	18.651451	
56	7	101.120781	49.530598	28.431772	4.110310	32.542083	
57	8	102.459320	37.886883	15.007588	14.777706	29.785294	
58	9	101.198897	54.056635	16.806808	7.808580	24.615388	
59	8	101.084581	40.501303	22.010042	11.267447	33.277489	
60	10	100.736229	32.859632	26.011081	14.761886	40.772967	
61	8	101.744524	49.412577	18.946695	4.171722	23.118417	
62	6	99.751330	48.800593	25.850820	7.148585	32.999405	
63	8	101.165443	41.432098	20.687523	6.637124	27.324647	
64	8	100.650191	47.676148	23.033100	4.763985	27.797085	
65	9	99.829670	43.162463	20.741125	10.157231	30.898356	
66	6	101.509296	46.354524	14.616853	4.683595	19.300448	
67	6	100.964217	45.737331	22.848649	4.129088	26.977737	
68	4	100.260196	60.106778	25.535613	3.479409	29.015021	
69	5	102.306110	51.712511	18.273241	9.544547	27.817788	
70	9	101.766769	45.714400	27.149028	10.314885	37.463913	
71	8	101.249909	43.063868	23.095783	8.432052	31.527834	
72	7	101.628507	43.777895	19.150944	2.571112	21.722057	
73	5	101.532792	53.685407	15.035856	7.410251	22.446107	
74	3	101.561469	61.272977	14.500029	2.021453	16.521483	
75	5	100.665202	57.440275	22.828958	0.934345	23.763303	
76	6	101.447358	43.682350	16.426452	0.594245	17.020697	
77	7	100.710844	46.549491	27.781199	0.838718	28.619916	
78	4	101.656664	56.978132	14.607743	3.131889	17.739632	
79	7	101.468384	54.302623	11.068926	0.590265	11.659191	
80	7	101.464234	49.864132	23.132461	2.193841	25.326302	
81	4	101.289224	56.007514	16.086100	1.578288	17.664389	
82	6	101.031812	46.028271	12.408737	2.503807	14.912544	
83	4	101.056374	50.580173	19.747114	7.612805	27.359919	
84	5	101.250399	45.980093	19.719127	6.108998	25.828125	
85	5	101.979049	42.884695	20.445733	9.879298	30.325031	
86	8	101.488353	50.449744	20.566251	5.774470	26.340721	
87	8	101.820143	52.261141	28.841519	4.108172	32.949691	
88	5	101.214995	45.445286	18.167917	7.746195	25.914112	
89	7	100.546595	45.469841	13.598212	5.270031	18.868243	
90	7	102.097782	55.074078	19.054786	5.583272	24.638058	
91	7	101.342261	49.950255	19.446535	3.900523	23.347058	
92	6	100.232632	43.292051	21.593324	5.480562	27.073885	
93	8	100.853262	42.587022	33.031023	9.664773	42.695796	
94	7	101.101217	46.771372	24.278469	4.071728	28.350197	
95	8	101.325766	42.508278	25.742368	9.020450	34.762818	
96	5	101.063800	46.185981	18.633904	2.956578	21.590482	
97	8	101.809112	47.294443	19.998764	4.835961	24.834725	
98	8	100.563285	44.950087	24.679741	10.316870	34.996611	
99	7	100.308031	51.475513	19.516705	4.320333	23.837038	
100	9	101.186028	49.338012	16.720222	7.861044	24.581266	
101	6	100.956004	66.606266	26.077906	0.377992	26.455898	
102	5	100.901510	47.194151	15.044809	0.660149	15.704958	
103	8	101.241833	44.348089	17.061336	2.914909	19.976245	
104	7	101.545331	47.968244	18.970675	8.512721	27.483396	
105	7	101.152206	39.671241	16.170032	8.760093	24.930125	
106	9	101.932734	38.999335	17.922297	9.238926	27.161223	
107	9	103.240214	42.048555	24.829889	7.351474	32.181363	
108	7	101.677139	47.270421	20.116313	11.334813	31.451127	
