
31	9	101.722958	54.202281	14.189437	5.700888	19.890325	
32	6	101.407444	44.144364	21.247788	4.483613	25.731401	
33	5	101.078104	49.528223	18.490974	5.886933	24.377906	
34	7	102.066428	47.498049	15.856226	6.831396	22.687622	
35	8	100.781113	47.552770	30.040676	5.622600	35.663276	
36	6	102.171207	38.515185	12.677796	15.211354	27.889150	
37	8	100.218242	46.810459	26.607420	8.244657	34.852077	
38	5	102.074792	38.859190	23.686032	4.304167	27.990199	
39	5	101.890242	41.776725	18.795346	9.631273	28.426619	
40	9	100.962732	51.098160	14.050175	5.401064	19.451239	
41	8	100.553065	44.745162	27.735960	7.527833	35.263794	
42	10	101.855559	40.777790	28.994144	14.378946	43.373090	
43	6	101.288622	41.963124	11.956670	9.693338	21.650008	
44	8	102.094686	49.286773	23.506567	16.775105	40.281672	
45	7	100.868547	41.396609	24.979199	4.130535	29.109734	
46	7	101.748995	55.023397	19.235425	5.420408	24.655833	
47	5	100.825508	41.686437	16.064666	4.607080	20.671746	
48	7	101.161102	49.210395	13.659758	6.568045	20.227803	
49	8	101.603805	47.110161	17.479356	6.763883	24.243240	
50	6	101.710378	47.213587	10.788899	5.788886	16.577785	
51	5	102.907696	44.551842	20.405651	12.826192	33.231843	
52	5	100.708326	52.838869	17.734038	2.530293	20.264331	
53	5	100.903766	54.683668	16.042185	4.153123	20.195309	
54	5	101.886550	53.679175	15.872551	0.022208	15.894759	
55	10	101.630733	47.767038	29.823447	6.623422	36.446869	
56	6	101.025285	53.199278	16.391423	0.658520	17.049943	
57	4	101.577730	51.057886	16.056633	1.582921	17.639555	
58	6	101.750581	57.376163	18.876627	0.111688	18.988315	
59	4	101.478912	57.909320	22.442811	0.000000	22.442811	
60	6	100.853365	46.170418	24.566071	3.576045	28.142115	
61	5	101.190822	54.500949	25.165246	5.132590	30.297837	
62	7	101.218302	52.445056	15.415335	2.501792	17.917127	
63	8	101.195839	47.894675	21.732017	12.221946	33.953963	
